timestamp_sec,timestamp_nanosec,orientation_x,orientation_y,orientation_z,orientation_w,angular_velocity_x,angular_velocity_y,angular_velocity_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z
11,988000000,7.620123581232886e-06,7.882980909038806e-07,3.0134768959230836e-08,0.9999999999706557,0.01832668659570744,0.001979060950158226,2.3220051138375109e-10,-1.3808662560900464e-05,0.00013897866012281364,9.28770395331572
11,999000000,7.620123581242164e-06,7.882980911331971e-07,3.0164315674548104e-08,0.9999999999706557,0.009661755823503985,-0.0017212593675749088,1.4332514699416577e-08,-1.6862440915828207e-05,0.0001554218898328613,10.253157579545787
12,9000000,2.51348876823034e-06,-2.758136777988771e-07,3.020948945031588e-08,0.9999999999968028,-0.010213270566760154,-0.0021282230080022025,5.878286170581725e-08,5.291205460682871e-06,5.333910778099339e-05,9.865052311243113
12,19000000,-1.5432196606418617e-06,-2.0123274930704177e-07,3.0213127193775084e-08,0.9999999999987887,0.009661755823485128,-0.0017212593674008644,-3.633367156835849e-08,4.0686084246042474e-06,-3.3794037035410175e-05,9.734947688554852
12,29000000,2.513488768228752e-06,-2.758136776795297e-07,3.0258733975846685e-08,0.9999999999968028,-0.01021327056672666,-0.002128223008005927,5.878286170566624e-08,5.291205460778994e-06,5.3339107780672224e-05,9.865052311239861
12,39000000,7.620123581147405e-06,7.882980918777043e-07,3.0262804725607474e-08,0.9999999999706557,0.018326686595732843,0.001979060950113,2.3220051111730716e-10,-1.3808662560871204e-05,0.00013897866012310721,9.28770395331635
12,49000000,2.5134887682357196e-06,-2.758136775503342e-07,3.0307978501375996e-08,0.9999999999968028,-0.010213270566657497,-0.0021282230079571396,5.8782861704007526e-08,4.7316554707500015e-06,5.5550934517095484e-05,10.426139611179952
12,59000000,-1.543219660601221e-06,-2.01232749442415e-07,3.031161624483555e-08,0.9999999999987887,0.009661755823468097,-0.0017212593673729352,-3.6333671567773004e-08,4.068608424270916e-06,-3.379403703495393e-05,9.734947688556717
12,69000000,2.513488768283877e-06,-2.75813677445716e-07,3.035722302690621e-08,0.9999999999968028,-0.010213270566730473,-0.002128223008005496,5.8782861705802495e-08,5.291205461038537e-06,5.3339107781226556e-05,9.865052311242641
12,79000000,-1.5432196605752087e-06,-2.012327495212924e-07,3.0360860770365234e-08,0.9999999999987887,-0.017775172516233388,0.0018704199204097709,1.2406684080128553e-08,4.753052709851034e-06,-2.910753111257861e-05,9.182738970973082
